formula,p Band Center,formula entropy,A_site_Z,A_site_ionization_energy,A_site_eletronegativity,A_site_radius,A_site_lewis_acid_strengths,A_site_g,A_site_p,A_site_mass,A_site_Valence_electron,A_site_Polarization_rate,Tolerance_factor,A_minus_B_electronegativity,polarizability_density,ionic_potential,radius_times_eneg,entropy_times_eneg,entropy_times_polarization,entropy_per_valence,ionization_energy_per_radius,polarization_per_mass,lewis_strength_per_radius,mass_times_radius,entropy_times_ionization,log_mass,radius_squared,mass_per_radius3,mass_times_ionization
La0.500Pr0.500Fe1O3,-2.766580158,-0.6931471805599453,58.0,5.525,1.35,1.34,0.353,3.0,6.0,139.91,3.0,37.95,0.947419354743834,-0.48,15.772385566043694,4.123134328358209,1.8090000000000002,-0.9357486937559262,-26.304935502249926,-0.23104906018664842,4.123134328358209,0.2712458008719892,0.2634328358208955,187.4794,-3.829638172593698,4.940999358745194,1.7956000000000003,58.14794372978058,773.00275
La0.500Gd0.500Fe1O3,-2.962050766,-0.6931471805599453,60.5,5.865,1.345,1.27,0.361,3.0,6.0,148.07999999999998,3.0,36.0,0.9232152106445388,-0.4850000000000001,17.574838299282895,4.618110236220472,1.70815,-0.9322829578531264,-24.95329850015803,-0.23104906018664842,4.618110236220472,0.24311183144246357,0.28425196850393697,188.06159999999997,-4.065308213984079,4.997752668265242,1.6129,72.29116820438364,868.4892
La0.500Y0.500Fe1O3,-2.807984954,-0.6931471805599453,48.0,5.9,1.26,1.32,0.326,3.0,6.0,113.91,3.0,37.0,0.940503885001178,-0.5700000000000001,16.087180343378687,4.46969696969697,1.6632,-0.873365447505531,-25.646445680717974,-0.23104906018664842,4.46969696969697,0.32481783864454394,0.24696969696969698,150.3612,-4.089568365303678,4.735408662911821,1.7424000000000002,49.5267760247099,672.0690000000001
La0.500Eu0.500Fe1O3,-2.789973101,-0.6931471805599453,60.0,5.625,1.25,1.28,0.3505,3.0,6.0,145.435,3.0,36.35,0.9266729455158664,-0.5800000000000001,17.33303070068359,4.39453125,1.6,-0.8664339756999316,-25.195900013354013,-0.23104906018664842,4.39453125,0.24993983566541755,0.273828125,186.1568,-3.898952890649692,4.979729251400373,1.6384,69.34881210327147,818.071875
La0.500Ca0.500Fe1O3,-3.119621502,-0.6931471805599453,38.5,5.845000000000001,1.15,1.35,0.274,2.5,5.5,89.495,2.5,31.65,0.9508770896151616,-0.6800000000000002,12.863892699283642,4.32962962962963,1.5525,-0.797119257643937,-21.938108264722267,-0.2772588722239781,4.32962962962963,0.35365104195765124,0.20296296296296296,120.81825000000002,-4.051445270372881,4.494182757798463,1.8225000000000002,36.37453640197124,523.0982750000001
La0.500Na0.500Fe1O3,-2.603815851,-0.6931471805599453,34.0,5.359999999999999,1.115,1.375,0.217,2.0,5.0,80.95,2.0,41.2,0.9595214267934812,-0.7150000000000001,15.848534936138243,3.898181818181818,1.533125,-0.772859106324339,-28.557663839069747,-0.34657359027997264,3.898181818181818,0.5089561457689932,0.15781818181818183,111.30625,-3.7152688878013063,4.393831680123644,1.890625,31.139293764087153,433.892
La0.500Mg0.500Fe1O3,-3.002037441,-0.6365141682948128,34.5,6.615,1.3050000000000002,1.195,0.295,2.5,5.0,81.61,2.5,28.9,0.8972821991095797,-0.5249999999999999,16.93534806352132,5.535564853556485,1.5594750000000002,-0.8306509896247308,-18.395259463720087,-0.2546056673179251,5.535564853556485,0.354123269207205,0.24686192468619245,97.52395,-4.210541223270186,4.401951803481151,1.428025,47.82331333785381,539.85015
La0.250Sr0.250Ba0.250Bi0.250Fe1O3,-1.926585783,-1.0986122886681096,58.5,5.9425,1.29,1.36,0.3225,2.75,6.0,143.21,3.0,30.025,0.9543348244864894,-0.54,11.936205602483206,4.369485294117647,1.7544000000000002,-1.4172098523818615,-32.985833967259985,-0.36620409622270317,4.369485294117647,0.20965714684728717,0.23713235294117646,194.76560000000003,-6.528503525410241,4.9643120844906115,1.8496000000000004,56.93202345817219,851.025425
La0.500Ba0.500Fe1O3,-2.565986654,-0.6931471805599453,56.5,5.395,1.095,1.485,0.323,3.0,6.0,138.12,2.5,39.4,0.9975565103780876,-0.7350000000000001,12.031419257439275,3.6329966329966323,1.6260750000000002,-0.7589961627131401,-27.309998914061843,-0.2772588722239781,3.6329966329966323,0.2852591949029829,0.2175084175084175,205.1082,-3.7395290391209044,4.928122872521792,2.2052250000000004,42.17714791465769,745.1573999999999
Sr0.500Y0.500Fe1O3,-2.414125925,-0.6931471805599453,38.5,5.955,1.085,1.36,0.26,2.5,6.0,88.265,2.5,32.75,0.9543348244864894,-0.7450000000000001,13.019508192550374,4.378676470588235,1.4756,-0.7520646909075406,-22.70057016333821,-0.2772588722239781,4.378676470588235,0.37104174927774314,0.19117647058823528,120.0404,-4.127691460234474,4.480343653041246,1.8496000000000004,35.08906536230408,525.618075
Sr0.500Eu0.500Fe1O3,-2.541852613,-0.6931471805599453,50.5,5.68,1.075,1.3199999999999998,0.2845,2.5,6.0,119.79,2.5,32.1,0.940503885001178,-0.7550000000000001,13.956715919525841,4.303030303030304,1.4189999999999998,-0.7451332191019412,-22.250024495974245,-0.2772588722239781,4.303030303030304,0.26796894565489604,0.21553030303030304,158.12279999999998,-3.937075985580489,4.785740209743239,1.7423999999999995,52.08333333333335,680.4072
Sr0.500Sm0.500Fe1O3,-2.288317516,-0.6931471805599453,50.0,5.665,1.06,1.34,0.2825,2.5,6.0,118.99,2.5,32.5,0.9474193547438337,-0.77,13.507313067099341,4.227611940298507,1.4204,-0.734736011393542,-22.527283368198223,-0.2772588722239781,4.227611940298507,0.2731321959828557,0.21082089552238803,159.4466,-3.92667877787209,4.779039455967062,1.7956000000000003,49.45339021089694,674.07835
La0.500K0.500Fe1O3,-2.353340568,-0.6931471805599453,38.0,4.96,1.06,1.5,0.2125,2.0,5.5,89.005,2.0,45.95,1.0027431126850794,-0.77,13.614814814814816,3.3066666666666666,1.59,-0.734736011393542,-31.85011294672949,-0.34657359027997264,3.3066666666666666,0.5162631312847593,0.14166666666666666,133.5075,-3.4380100155773285,4.488692547929396,2.25,26.37185185185185,441.46479999999997
Sr0.500Nd0.500Fe1O3,-2.293213885,-0.6931471805599453,49.0,5.61,1.045,1.355,0.2825,2.5,6.0,115.93,2.5,32.75,0.9526059570508256,-0.7850000000000001,13.164168079093136,4.1402214022140225,1.415975,-0.7243388036851428,-22.70057016333821,-0.2772588722239781,4.1402214022140225,0.28249805917363924,0.2084870848708487,157.08515,-3.888555682941293,4.75298656068231,1.836025,46.599145203336406,650.3673000000001
Sr0.500Ca0.500Fe1O3,-2.274897614,-0.6931471805599453,29.0,5.9,0.975,1.39,0.208,2.0,5.5,63.85,2.0,27.4,0.964708029100473,-0.8550000000000001,10.202489630882118,4.244604316546763,1.3552499999999998,-0.6758185010459467,-18.9922327473425,-0.34657359027997264,4.244604316546763,0.4291307752545027,0.14964028776978416,88.7515,-4.089568365303678,4.156536582478548,1.9320999999999997,23.774779669044644,376.71500000000003
Sr0.500Ba0.500Fe1O3,-2.50823579,-0.6931471805599453,47.0,5.45,0.92,1.525,0.257,2.5,6.0,112.475,2.0,35.15,1.011387449863399,-0.91,9.910961710451536,3.573770491803279,1.403,-0.6376954061151497,-24.364123396682075,-0.34657359027997264,3.573770491803279,0.31251389197599466,0.16852459016393445,171.524375,-3.777652134051702,4.722730974727236,2.3256249999999996,31.713667663813276,612.98875
Sr0.500Na0.500Fe1O3,-1.946188771,-0.6931471805599453,24.5,5.415,0.94,1.415,0.151,1.5,5.0,55.305,1.5,36.95,0.9733523662787928,-0.8900000000000001,13.042027846494273,3.8268551236749118,1.3301,-0.6515583497263485,-25.611788321689982,-0.46209812037329684,3.8268551236749118,0.6681131904891059,0.10671378091872791,78.256575,-3.753391982732104,4.012863320354217,2.002225,19.520686063609354,299.476575
Sr0.500K0.500Fe1O3,-2.224622174,-0.6931471805599453,28.5,5.015000000000001,0.885,1.54,0.1465,1.5,5.5,63.36,1.5,41.7,1.016574052170391,-0.9450000000000001,11.417575509327913,3.256493506493507,1.3629,-0.6134352547955516,-28.90423742934972,-0.46209812037329684,3.256493506493507,0.6581439393939394,0.09512987012987012,97.5744,-3.476133110508126,4.14883274750617,2.3716,17.34814350769824,317.7504
Sr0.500Mg0.500Fe1O3,-2.299691293,-0.6365141682948128,25.0,6.67,1.13,1.235,0.229,2.0,5.0,55.965,2.0,24.65,0.9111131385948912,-0.7000000000000002,13.086275251218987,5.4008097165991895,1.39555,-0.7192610101731384,-15.690074248467134,-0.3182570841474064,5.4008097165991895,0.4404538550880014,0.1854251012145749,69.116775,-4.245549502526401,4.0247264953412305,1.5252250000000003,29.710888212351755,373.28655000000003
La0.500Li0.500Fe1O3,-1.711883423,-0.6931471805599453,28.5,2.79,0.65,0.68,0.163,1.5,3.0,69.455,1.5,19.5,0.719208853236195,-1.1800000000000002,62.01658864237736,4.102941176470588,0.44200000000000006,-0.45054566736396445,-13.516370020918933,-0.46209812037329684,4.102941176470588,0.28075732488661725,0.23970588235294116,47.229400000000005,-1.9338806337622474,4.240679060849352,0.4624000000000001,220.89036739263176,193.77945
Sr0.500Li0.500Fe1O3,-1.679989218,-0.6931471805599453,19.0,2.845,0.475,0.72,0.097,1.0,3.0,43.81,1.0,15.25,0.7330397927215064,-1.355,40.85755315500686,3.9513888888888893,0.34199999999999997,-0.329244910765974,-10.570494503539166,-0.6931471805599453,3.9513888888888893,0.34809404245606024,0.13472222222222224,31.5432,-1.9720037286930445,3.779862101825807,0.5184,117.37504286694103,124.63945000000001
La0.167Sr0.167K0.167Nd0.167Gd0.167Bi0.167Fe1O3,-1.077504044,-1.6094379124341005,53.5,5.763333333333334,1.27,1.32,0.306,2.5,5.833333333333333,129.35,2.833333333333333,33.53333333333333,0.940503885001178,-0.56,14.579912995890956,4.366161616161616,1.6764000000000001,-2.0439861487913076,-53.969817996956834,-0.568036910270859,4.366161616161616,0.2592449426620281,0.2318181818181818,170.742,-9.275727168661867,4.862521908632038,1.7424000000000002,56.23991290313604,745.4871666666667
La0.333Sr0.333Bi0.333Fe1O3,-2.048142901,-0.6931471805599453,59.33333333333333,6.186666666666667,1.4233333333333331,1.2766666666666668,0.3233333333333333,2.6666666666666665,6.0,145.17,3.333333333333333,26.766666666666666,0.925520367225424,-0.40666666666666695,12.863576476169264,4.845953002610966,1.817122222222222,-0.9865794869969886,-18.553239532987867,-0.2079441541679836,4.845953002610966,0.18438152970081056,0.2532637075718015,185.33370000000002,-4.2882705570641955,4.9779054694733365,1.6298777777777782,69.76607959074067,898.1184000000001
La0.333Sr0.333Pr0.333Fe1O3,-1.683671655,-1.0986122886681096,51.33333333333333,5.579999999999999,1.2166666666666668,1.3733333333333333,0.3,2.6666666666666665,6.0,122.48,2.6666666666666665,35.46666666666667,0.95894513764826,-0.6133333333333333,13.692807078071652,4.063106796116505,1.670888888888889,-1.3366449512128669,-38.96411583809562,-0.4119796082505411,4.063106796116505,0.2895710864358807,0.21844660194174756,168.20586666666668,-6.130256570768051,4.807947751349428,1.8860444444444444,47.286513465851954,683.4383999999999
La0.333Sr0.333Gd0.333Fe1O3,-1.759686613,-1.0986122886681096,53.0,5.806666666666666,1.2133333333333334,1.3266666666666669,0.3053333333333334,2.6666666666666665,6.0,127.92666666666666,2.6666666666666665,34.16666666666667,0.9428090415820632,-0.6166666666666667,14.632453700537226,4.376884422110551,1.6096888888888892,-1.3329829102506396,-37.53591986282708,-0.4119796082505411,4.376884422110551,0.26708009797279697,0.23015075376884422,169.71604444444446,-6.379275356199488,4.851457183073487,1.760044444444445,54.78676176772854,742.827511111111
